track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_classical_prob,predicted_country_prob,predicted_electronic_prob,predicted_jazz_prob,predicted_pop_prob,predicted_rap_prob,predicted_rnb_prob,predicted_rock_prob
3jjujdWJ72nww5eGnfs2E7,Adore You,6KImCVD70vtIoJWnq6nGn3,Harry Styles,7xV2TzoaVc0ycW7fwBwAml,207133,2019-12-13,88,0.676,0.771,8,0.8423746161719549,1,0.0483,0.0237,7e-06,0.102,0.569,0.30003098693384284,1,country,0.5833333333333334,0.0,0.5833333333333334,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.0
7EmGUiUaOSGDnUUQUDrOXC,Wolves,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,2pABD3sfXVajKVXw83WMvT,197993,2017-10-25,6,0.715,0.802,11,0.8025793244626406,0,0.0394,0.139,0.0,0.177,0.327,0.46749599752104526,2,electronic,0.5833333333333334,0.0,0.16666666666666666,0.5833333333333334,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0
3wFLWP0FcIqHK1wb1CPthQ,fake smile,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2fYhqwDWXjbpjaIJPEfKFw,208880,2019-02-08,70,0.45,0.619,9,0.6893756397134083,1,0.372,0.329,0.0,0.319,0.427,0.19836802148427407,3,jazz,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.125,0.041666666666666664,0.25,0.0
0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,7mkyc2BUahNfo0orKzqNGB,204664,2018-09-14,76,0.8,0.578,4,0.7822313203684748,0,0.0485,0.00381,0.0,0.359,0.367,0.5838325672674687,2,electronic,0.5833333333333334,0.0,0.0,0.5833333333333334,0.0,0.16666666666666666,0.125,0.08333333333333333,0.041666666666666664
4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am I so in love),15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,2Ti79nwTsont5ZHfdxIzAm,160184,2018-03-16,83,0.699,0.304,1,0.534616171954964,1,0.0993,0.779,0.000993,0.137,0.271,0.43338454784899033,3,jazz,0.5833333333333334,0.0,0.041666666666666664,0.0,0.5833333333333334,0.125,0.0,0.125,0.125
7kSLdGdXLey7pzLsWpdg1h,Little Things,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,5SxEsi1PNyo1XfEKDYcFKF,219640,2012-11-09,61,0.707,0.222,7,0.5131627430910952,1,0.0329,0.788,0.0,0.205,0.556,0.37134612405102513,3,jazz,0.5833333333333334,0.08333333333333333,0.0,0.0,0.5833333333333334,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.16666666666666666
0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),5CiGnKThu5ctn9pBxv7DGa,benny blanco,7pkLXlFdpQDfmHujT2AbBK,173799,2018-07-12,80,0.56,0.68,6,0.6797134083930398,0,0.321,0.555,0.0,0.116,0.319,0.23768914940866598,3,jazz,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.125,0.08333333333333333,0.20833333333333334,0.0
68vgtRHr7iZHpzGpon6Jlo,My Boo,23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,223440,2004-03-23,77,0.662,0.507,5,0.6555578300921187,1,0.118,0.257,0.0,0.0465,0.676,0.21845788359241852,6,rnb,0.5833333333333334,0.0,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.5833333333333334,0.125
4Bt8Ly7wwutPbX1dHXhuok,Rock with You,7aerdWadzubpu06Oxysg6R,Paolo Sandejas,1wnE0whHE4dsX8kqNWzLne,199934,2018-12-14,37,0.567,0.334,8,0.6725486182190378,1,0.0322,0.653,0.0,0.113,0.178,0.7574110416774258,4,pop,0.5833333333333334,0.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0,0.16666666666666666,0.16666666666666666
5wQnmLuC1W7ATsArWACrgW,Welcome to the Black Parade,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,0FZK97MXMm5mUQ8mtudjuK,311106,2006-10-23,77,0.217,0.905,2,0.8248515864892527,1,0.0752,0.000289,0.00011,0.222,0.236,0.28648711460001025,7,rock,0.5833333333333334,0.0,0.041666666666666664,0.16666666666666666,0.0,0.16666666666666666,0.041666666666666664,0.0,0.5833333333333334
5iZ4hcpCgFVijq5OOjBTKZ,the light is coming (feat. Nicki Minaj),66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,7AVfSnQb0QOtU6unvHp3Mo,228400,2018-06-20,0,0.879,0.544,6,0.760818833162743,0,0.151,0.0149,1.14e-05,0.0291,0.67,0.2997533956515002,6,rnb,0.5833333333333334,0.0,0.08333333333333333,0.0,0.125,0.08333333333333333,0.041666666666666664,0.5833333333333334,0.08333333333333333
6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),0b1sIQumIAsNbqAoIClSpy,j-hope,76IRLp7YzBVLKsat6Ro9ae,235497,2019-09-27,74,0.826,0.817,2,0.8257523029682701,1,0.0921,0.00502,1.09e-05,0.294,0.168,0.2871520425553891,2,electronic,0.5833333333333334,0.0,0.041666666666666664,0.5833333333333334,0.0,0.20833333333333334,0.16666666666666666,0.0,0.0
6nozDLxeL0TE4MS9GqYU1v,I Knew I Loved You,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,3w69KK7uEA8OsKuW3OeQcC,250360,1999-11-09,70,0.61,0.497,9,0.5883316274309108,1,0.0279,0.32,6.11e-05,0.0884,0.739,0.20954268450136854,7,rock,0.5833333333333334,0.0,0.0,0.0,0.125,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.5833333333333334
5xNUR50KxswPRAvx7S163g,Come Alive,5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,7ayBZIe1FHkNv0T5xFCX6F,225933,2017-12-08,71,0.702,0.77,7,0.6075332650972364,1,0.128,0.00558,0.000802,0.211,0.235,0.4225972215049321,2,electronic,0.5833333333333334,0.0,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.0,0.125
14msK75pk3pA33pzPVNtBF,7 rings,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,03D36t8ODrA8ATvoTStU9P,178640,2019-01-18,9,0.725,0.321,1,0.5529580348004093,0,0.323,0.578,0.0,0.0884,0.319,0.1134250890874347,3,jazz,0.5833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.5833333333333334,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.041666666666666664
1M4qEo4HE3PRaCOM7EXNJq,Adore You,6KImCVD70vtIoJWnq6nGn3,Harry Styles,5SL9nXZYZZl68bHwaM8uLa,207133,2019-12-06,79,0.676,0.771,8,0.8423746161719549,1,0.0483,0.0237,7e-06,0.102,0.569,0.30003098693384284,1,country,0.5833333333333334,0.0,0.5833333333333334,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.0
2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,190898,2020-07-24,80,0.559,0.31,10,0.5651995905834185,1,0.0338,0.881,0.0,0.106,0.46,0.43428833341940803,3,jazz,0.5833333333333334,0.16666666666666666,0.041666666666666664,0.0,0.5833333333333334,0.08333333333333333,0.0,0.0,0.125
2ZTYlnhhV1UAReg7wIGolx,To Die For,2wY79sveU1sp5g7SokKOiI,Sam Smith,2motAeq8jZvHkF4VpbWSHf,193795,2020-02-14,79,0.483,0.361,0,0.6698464687819856,1,0.0738,0.832,4.66e-06,0.098,0.307,0.7687148169188658,4,pop,0.5833333333333334,0.0,0.041666666666666664,0.0,0.16666666666666666,0.5833333333333334,0.0,0.08333333333333333,0.125
2ORrgw8M0ZbrFlm5cpaKCv,True Colors,6xfqnpe2HnLVUaYXs2F8YS,Anna Kendrick,7M83W7iXqtZ2qjYCOXvgWj,243720,2016-09-16,65,0.29,0.261,4,0.6176867963152506,1,0.0277,0.66,0.0,0.155,0.0999,0.5876284666632237,3,jazz,0.5833333333333334,0.125,0.0,0.0,0.5833333333333334,0.20833333333333334,0.0,0.0,0.08333333333333333
575NJxNUVDqwJGdzBrlLbv,Lost In Japan - Remix,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,3ynoYncFXzo2OfPT8j93Pw,201253,2018-09-27,70,0.706,0.855,10,0.7726919140225178,1,0.215,0.0911,0.0,0.347,0.293,0.352553839797552,2,electronic,0.5833333333333334,0.0,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.0,0.0
011GTFfE8rqTRMhz5g8IAW,Repeat,2G7VQ1kVhVfNagytlousgm,Al James,4VvCsIUWUn9vwpPaeDIymm,230000,2020-01-24,58,0.844,0.314,9,0.4428249744114636,0,0.346,0.434,0.00077,0.0787,0.571,0.43554072199555854,3,jazz,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.041666666666666664,0.16666666666666666,0.125,0.08333333333333333
0tBbt8CrmxbjRP0pueQkyU,Wolves,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,5gQZvWM1o8NkQndueJtZcP,197993,2017-10-25,80,0.724,0.804,11,0.8039303991811667,0,0.0448,0.124,0.0,0.204,0.306,0.46748308629861063,2,electronic,0.5833333333333334,0.0,0.16666666666666666,0.5833333333333334,0.0,0.125,0.0,0.08333333333333333,0.041666666666666664
4AQzk2yNWKs6sYhZi6NzVN,Me & You Together Song,3mIj9lX2MWuHmhNCA7LSCW,The 1975,6RicVnt1SB39xCjG81RUDo,209500,2020-01-16,62,0.272,0.763,9,0.752876151484135,1,0.0348,1.65e-06,0.00157,0.299,0.394,0.3538707844858751,7,rock,0.5833333333333334,0.0,0.0,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.08333333333333333,0.5833333333333334
4YJUTdZ0Pgl0ZeNyHYXeLd,Love Of My Life - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,75eP8LZolyNBpqIRyB5pvB,217386,1975-11-21,73,0.329,0.179,5,0.5183623336745138,1,0.0299,0.933,5.04e-06,0.115,0.255,0.655909466508289,3,jazz,0.5833333333333334,0.375,0.0,0.0,0.5833333333333334,0.041666666666666664,0.0,0.0,0.0
0md12GKBGH8ZuLG2fTfGUz,Dreams,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,1pyh6iM7r1lvWgab6BEMMs,271560,1993-03-01,0,0.551,0.643,4,0.45686796315250766,1,0.0353,0.00313,0.00385,0.421,0.514,0.49120100191086086,7,rock,0.5833333333333334,0.0,0.125,0.125,0.0,0.125,0.0,0.041666666666666664,0.5833333333333334
0Vmk6Ebk4QBq7r0VAz2a6s,Bakit Ba Ikaw,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,2fI8PsKYLPMt9Gv4NVrtjk,245586,2016-08-19,64,0.668,0.48,10,0.7689252814738996,1,0.0284,0.549,0.0,0.112,0.277,0.43466275887000977,4,pop,0.5833333333333334,0.0,0.125,0.0,0.08333333333333333,0.5833333333333334,0.0,0.125,0.08333333333333333
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,4qIVPF0s71ZYW3qzhu5GkF,Kina,0MGcjBIFcL2qaCrgGjIGFb,187931,2018-08-31,83,0.522,0.128,4,0.22653019447287615,1,0.0357,0.894,0.026,0.0941,0.124,0.3706424624283427,3,jazz,0.5833333333333334,0.4166666666666667,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0
5vsRm2aCBl5T2qdpvwtrf6,Sun In Our Eyes,0bdfiayQAKewqEvaU6rXCv,MØ,2HpvpeGTBWdzBqKGLTLd3H,217932,2018-07-12,55,0.757,0.832,4,0.856990788126919,0,0.0758,0.0384,0.00241,0.661,0.386,0.4733383256726747,2,electronic,0.5833333333333334,0.0,0.08333333333333333,0.5833333333333334,0.0,0.20833333333333334,0.041666666666666664,0.0,0.08333333333333333
3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,0t70lpfTyHEv0uuq21fhdZ,229640,2013-10-25,58,0.509,0.812,8,0.7701944728761514,1,0.0537,0.0013,1.99e-05,0.214,0.689,0.6927129060579456,7,rock,0.5833333333333334,0.0,0.3333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.5833333333333334
2SbsvihBJmgNKZ4qkXFWrp,More Than Words,6w7j5wQ5AI5OQYlcM15s2L,Extreme,7GOk2a0toWcEMGEm8uKLyz,334040,1990-01-01,75,0.623,0.127,6,0.38137154554759456,1,0.0306,0.452,0.0,0.114,0.237,0.2521109848680472,3,jazz,0.5833333333333334,0.041666666666666664,0.0,0.0,0.5833333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2916666666666667
619pVMIK3WvX529JIkQTY3,Give Yourself A Try,3mIj9lX2MWuHmhNCA7LSCW,The 1975,69uAne8NTXxGzp8q811NQR,197671,2018-05-31,0,0.331,0.784,11,0.7880450358239508,1,0.0561,3.12e-05,0.0,0.427,0.902,0.8417600578422764,7,rock,0.5833333333333334,0.0,0.3333333333333333,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.5833333333333334
0gdYUlrMgRS9HfBX37EoVf,Take That Man,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,2hMoRRYEScUDseOvOfBWvs,240225,2018-12-28,30,0.53,0.833,4,0.7153326509723643,0,0.0344,0.000451,0.016,0.409,0.741,0.6154715178433094,7,rock,0.5833333333333334,0.0,0.20833333333333334,0.08333333333333333,0.0,0.125,0.0,0.0,0.5833333333333334
5EgYDyMDCi8X0zDydTF7Rb,Heartbeat (BTS World Original Soundtrack),3Nrfpe0tUJi4K4DXYWgMUX,BTS,3LgNJmZ4QPkSvdt9JB8Tb8,253303,2019-06-28,69,0.437,0.716,5,0.8165404298874104,1,0.05,0.39,0.0,0.208,0.307,0.7586763414760107,4,pop,0.5833333333333334,0.0,0.20833333333333334,0.0,0.041666666666666664,0.5833333333333334,0.0,0.041666666666666664,0.125
3LmvfNUQtglbTrydsdIqFU,We Belong Together,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,43iBTEWECK7hSnE0p6GgNo,201400,2005-01-01,70,0.837,0.462,0,0.6698055271238484,1,0.0601,0.0339,0.0,0.09,0.762,0.5643107989464442,6,rnb,0.5833333333333334,0.0,0.041666666666666664,0.0,0.041666666666666664,0.125,0.041666666666666664,0.5833333333333334,0.16666666666666666
6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,1vCWHaC5f2uS3yhpwWbIA6,Avicii,02h9kO2oLKnLtycgbElKsw,247426,2013-01-01,3,0.532,0.783,2,0.7595905834186283,1,0.0523,0.0038,0.0012,0.161,0.643,0.4616278469245468,7,rock,0.5833333333333334,0.0,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5833333333333334
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,178426,2019-08-23,75,0.552,0.702,9,0.7591811668372568,1,0.157,0.117,2.06e-05,0.105,0.564,0.7580307803542838,1,country,0.5833333333333334,0.0,0.5833333333333334,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.125,0.125
28FGV3ORH14MYORd7s5dlU,Not Alike (feat. Royce Da 5'9),7dGJo4pcD2V6oG8kP0tJRR,Eminem,3HNnxK7NgLXbDoxRZxNWiR,288086,2018-08-31,69,0.904,0.756,10,0.8394677584442168,1,0.32,0.0692,0.0,0.339,0.342,0.5644334555595723,5,rap,0.5833333333333334,0.0,0.0,0.25,0.0,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.041666666666666664
6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,6oMuImdp5ZcFhWP0ESe6mG,Migos,7fd7SEK25VS3gJAUgSwL6y,276147,2018-01-26,76,0.907,0.633,2,0.7821903787103377,1,0.184,0.0876,2.6e-06,0.106,0.395,0.6025796622424209,5,rap,0.5833333333333334,0.0,0.0,0.20833333333333334,0.0,0.16666666666666666,0.5833333333333334,0.041666666666666664,0.0
5SxkdsY1ufZzoq9iXceLw9,no tears left to cry,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,2AkKk7DFnT2IV1gPcq7RCQ,205946,2018-04-20,5,0.703,0.696,0,0.7683930399181166,1,0.0529,0.0375,5.65e-06,0.274,0.366,0.4480000516448896,2,electronic,0.5833333333333334,0.0,0.16666666666666666,0.5833333333333334,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.041666666666666664
6Qyc6fS4DsZjB2mRW9DsQs,Iris,2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,4UMjBXcRqIgMZ1XumU2x5T,289533,1998-09-11,78,0.315,0.715,11,0.6623541453428863,0,0.0362,0.00125,7.97e-06,0.0942,0.497,0.6672067861385116,7,rock,0.5833333333333334,0.0,0.16666666666666666,0.041666666666666664,0.0,0.20833333333333334,0.0,0.0,0.5833333333333334
3tWw8jEXsPeZh7zZoidKuh,"A Whole New World - From ""Aladdin""",0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,5HqGC7cic7FjlXTqt570Z2,159193,2019-05-17,54,0.446,0.297,9,0.6667349027635618,0,0.0293,0.77,0.0,0.104,0.254,0.18386226307906822,3,jazz,0.5833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.5833333333333334,0.125,0.0,0.16666666666666666,0.041666666666666664
7bad461siaxECNlaYsmIo6,Love Story,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1rwH2628RIOVM3WMwwO418,236253,2008-01-01,46,0.616,0.738,2,0.8314841351074718,1,0.0311,0.153,0.0,0.0769,0.3,0.4287946082735113,4,pop,0.5833333333333334,0.0,0.20833333333333334,0.041666666666666664,0.0,0.5833333333333334,0.0,0.125,0.041666666666666664
3gyEt1vswIEbpQqBs18Lha,Harana,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,29tJR2oXdGAFHMQkcgPUmn,182200,1997,59,0.58,0.159,7,0.08855680655066522,1,0.0569,0.792,1.26e-06,0.108,0.424,0.6381178019934928,3,jazz,0.5833333333333334,0.3333333333333333,0.0,0.041666666666666664,0.5833333333333334,0.0,0.0,0.0,0.041666666666666664
3fEoJxnPpfIHwFHKiFtqbA,Break Up Song,3e7awlrlDSwF3iM0WBjGMp,Little Mix,0JFTISfgRQyeH5kSAFPgtq,200299,2020-03-27,74,0.626,0.749,5,0.7715046059365404,1,0.0443,0.00515,0.0,0.215,0.6,0.24183365181015332,1,country,0.5833333333333334,0.0,0.5833333333333334,0.041666666666666664,0.0,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.08333333333333333
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),1lmU3giNF3CSbkVSQmLpHQ,Surf Mesa,4MHHajvRTUHItDsvfdIC8B,176546,2019-11-26,91,0.674,0.774,11,0.6830296827021494,0,0.0892,0.0686,0.00188,0.393,0.33,0.383966843980788,2,electronic,0.5833333333333334,0.0,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.0,0.041666666666666664
6VrLYoQKdhu1Jruei06t65,Somebody To You,7gAppWoH7pcYmphCVTXkzs,The Vamps,12gXA8pXYzj9bycyyKSGAa,185097,2014-01-01,75,0.526,0.818,3,0.749150460593654,1,0.0358,0.0587,0.0,0.333,0.896,0.7707225120074368,7,rock,0.5833333333333334,0.0,0.25,0.0,0.0,0.125,0.0,0.041666666666666664,0.5833333333333334
39afswHs17v53znQm1gDTY,Take A Bow,5pKCCKE2ajJHZ9KAiaK11H,Rihanna,1YhbfKnjrFgnYyWz6cn9mN,229413,2007-03-31,62,0.708,0.47,9,0.6820880245649947,1,0.0659,0.248,0.0,0.0852,0.536,0.19002091618034395,6,rnb,0.5833333333333334,0.0,0.041666666666666664,0.0,0.08333333333333333,0.125,0.041666666666666664,0.5833333333333334,0.125
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,61ulfFSmmxMhc2wCdmdMkN,241106,1994-11-01,71,0.335,0.625,7,0.6873285568065506,1,0.0386,0.164,0.0,0.0708,0.346,0.6307454939833701,7,rock,0.5833333333333334,0.0,0.125,0.08333333333333333,0.0,0.08333333333333333,0.0,0.125,0.5833333333333334
43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,06HL4z0CvFAxyc27GXpf02,Taylor Swift,1NAmidJlEaVgA3MpcPFYGq,170640,2019-08-23,75,0.664,0.316,5,0.569293756397134,1,0.519,0.298,2.03e-06,0.0812,0.541,0.26018049888963485,3,jazz,0.5833333333333334,0.0,0.0,0.0,0.5833333333333334,0.041666666666666664,0.25,0.125,0.0
0OyQns5ayNK2OVaES0Vb8t,Righteous,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,5hxLDyEJV1IvgoAquaImWW,243356,2020-04-24,63,0.707,0.622,0,0.7082497441146365,1,0.031,0.0397,0.0,0.149,0.223,0.5833935857046946,2,electronic,0.5833333333333334,0.0,0.0,0.5833333333333334,0.041666666666666664,0.20833333333333334,0.08333333333333333,0.0,0.08333333333333333
7yqkSfpsdd0R1mMlOQ7t3b,One I Love,2KU7pJgPoJC3uwJRZPYQ8G,BATE,4WThDxiHS8ms8P1SibZYLB,220566,2018-02-09,0,0.575,0.879,3,0.8170726714431933,1,0.0445,0.0259,1.46e-05,0.0925,0.139,0.6287313432835822,2,electronic,0.5833333333333334,0.0,0.125,0.5833333333333334,0.041666666666666664,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664
0GPJSHYaXh8rZSSJoUMgyl,free love,0Vw76uk7P8yVtTClWyOhac,HONNE,3DG5MS8iKYcJROCnb1DYDf,209280,2020-07-03,61,0.708,0.68,9,0.656990788126919,1,0.0519,0.0625,0.0,0.152,0.7,0.5253253628053505,7,rock,0.5833333333333334,0.0,0.08333333333333333,0.125,0.0,0.125,0.0,0.08333333333333333,0.5833333333333334
4QIo4oxwzzafcBWkKjDpXY,xanny,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,243725,2019-03-29,77,0.521,0.125,9,0.26276356192425787,1,0.239,0.751,0.00207,0.265,0.0528,0.38076486081702215,3,jazz,0.5833333333333334,0.4166666666666667,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0
5ubwXXOsH9bUhZsQ0Cybha,Level Up,2NdeV5rLm47xAvogXrYhJX,Ciara,0v9PueTztOFDKSFkJ3Fkfn,204150,2018-07-18,68,0.746,0.825,1,0.8018014329580347,1,0.169,0.0142,0.0107,0.121,0.584,0.6477689407633114,2,electronic,0.5833333333333334,0.0,0.041666666666666664,0.5833333333333334,0.0,0.16666666666666666,0.16666666666666666,0.0,0.041666666666666664
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,41GuZcammIkupMPKH2OJ6I,312820,2018-08-03,88,0.834,0.73,8,0.8407778915046058,1,0.222,0.00513,0.0,0.124,0.446,0.6612869906522749,5,rap,0.5833333333333334,0.0,0.0,0.20833333333333334,0.0,0.125,0.5833333333333334,0.041666666666666664,0.041666666666666664
56JyMaElW79S7TDWh1Zw1m,On A Roll,14scxEoUN7Dcx1m4EQ7oHe,Ashley O,6eV8O8De1mibErM1XM1tEc,154447,2019-06-14,65,0.737,0.81,5,0.7326919140225179,1,0.0896,0.077,0.0,0.0523,0.387,0.4675992873005215,2,electronic,0.5833333333333334,0.0,0.08333333333333333,0.5833333333333334,0.0,0.25,0.0,0.041666666666666664,0.041666666666666664
3OpGUlDmRUXh0NkIYWoIlD,Your Song,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,0kV35wyXIJKk04VRG0DdF4,168493,2003,68,0.636,0.159,11,0.4558034800409415,1,0.0549,0.892,0.0,0.112,0.658,0.43377834013324384,3,jazz,0.5833333333333334,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.5833333333333334,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664
3ByZXP8iXAvhIhkJccDlbD,can’t bear to be without you,0Vw76uk7P8yVtTClWyOhac,HONNE,3DG5MS8iKYcJROCnb1DYDf,150200,2020-07-03,51,0.722,0.767,1,0.6391811668372569,1,0.0489,0.707,0.908,0.491,0.31,0.37724009709239265,3,jazz,0.5833333333333334,0.20833333333333334,0.0,0.20833333333333334,0.5833333333333334,0.0,0.0,0.0,0.0
6gXaPCP95gh1hmjecbw4po,Dalaga (Stripped),0WleeEe3UurwlNbDGhb5Yz,ALLMO$T,39GzH0MXMID3xALQvQCzz6,303321,2018-01-01,0,0.783,0.325,5,0.39005117707267134,0,0.151,0.764,7.51e-05,0.111,0.407,0.3708232195424262,3,jazz,0.5833333333333334,0.0,0.041666666666666664,0.0,0.5833333333333334,0.08333333333333333,0.0,0.08333333333333333,0.20833333333333334
4dYODiAYvJHWQJtNganYCY,Love Again,4ufh0WuMZh6y4Dmdnklvdl,BAEKHYUN,75sPv82oaDKYjtuuS4l3Vc,205293,2020-05-25,60,0.684,0.595,4,0.7708085977482086,0,0.0364,0.286,8.55e-06,0.106,0.564,0.27427955378815255,6,rnb,0.5833333333333334,0.0,0.20833333333333334,0.0,0.0,0.08333333333333333,0.041666666666666664,0.5833333333333334,0.08333333333333333
1gVgkQFOKa8Wc1HYsJtPdH,More Than Words,6w7j5wQ5AI5OQYlcM15s2L,Extreme,7DKHQxJTI32UyCdDdGwvRC,334106,1990-01-01,67,0.626,0.134,6,0.3828863868986694,1,0.0298,0.467,0.0,0.113,0.239,0.25384108867427563,3,jazz,0.5833333333333334,0.041666666666666664,0.0,0.0,0.5833333333333334,0.041666666666666664,0.0,0.041666666666666664,0.2916666666666667
4Aor9l4tiok1Llkbu0vREb,Puhon,7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,3UIpxG2NXaGzMuA9rNQjSK,240167,2020-05-14,57,0.524,0.583,7,0.7902968270214943,1,0.0717,0.403,0.0,0.0845,0.691,0.8210633682797086,1,country,0.5833333333333334,0.0,0.5833333333333334,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.041666666666666664,0.08333333333333333
2GjxDcfAZjYhrxjz2t4qat,Love You Anymore,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,6o6GPBv47sJZl1q0picVbJ,182587,2018-10-12,0,0.691,0.271,6,0.6823746161719548,1,0.0335,0.892,0.0,0.109,0.548,0.2415560605278107,3,jazz,0.5416666666666666,0.041666666666666664,0.0,0.0,0.5416666666666666,0.25,0.041666666666666664,0.08333333333333333,0.041666666666666664
69hwHdKl4Y1HusAutt3W6q,Truly Madly Deeply,3NRFinRTEqUCfaTTZmk8ek,Savage Garden,73I6LRyJDx4scO2zlMqR8m,277266,1997-03-04,1,0.555,0.698,0,0.6295189355168883,1,0.0287,0.403,0.0,0.0851,0.816,0.7459329649331197,1,country,0.5416666666666666,0.0,0.5416666666666666,0.0,0.0,0.041666666666666664,0.0,0.0,0.4166666666666667
